timestamp,stat_type,type,interaction_type,stats,version,user_id,entity_type
1767959943,commented,episode-commented,,map[count-by-month:[map[highlight:false x:2025-2 y:0] map[highlight:false x:2025-3 y:0] map[highlight:false x:2025-4 y:0] map[highlight:false x:2025-5 y:0] map[highlight:false x:2025-6 y:0] map[highlight:false x:2025-7 y:0] map[highlight:false x:2025-8 y:0] map[highlight:false x:2025-9 y:0] map[highlight:false x:2025-10 y:0] map[highlight:false x:2025-11 y:0] map[highlight:false x:2025-12 y:0] map[highlight:false x:2026-1 y:0]] count-by-week:[map[highlight:false x:2025-43 y:0] map[highlight:false x:2025-44 y:0] map[highlight:false x:2025-45 y:0] map[highlight:false x:2025-46 y:0] map[highlight:false x:2025-47 y:0] map[highlight:false x:2025-48 y:0] map[highlight:false x:2025-49 y:0] map[highlight:false x:2025-50 y:0] map[highlight:false x:2025-51 y:0] map[highlight:false x:2025-52 y:0] map[highlight:false x:2026-1 y:0] map[highlight:false x:2026-2 y:0]]],1,75184478,episode
1783226428,watched,episode-watched,,"map[biggest-marathon:[map[highlight:false x:Fighting Spirit y:[13 5]] map[highlight:false x:Witch Hat Atelier y:[8 3]] map[highlight:false x:Welcome to Demon School! Iruma-kun y:[7 2]] map[highlight:false x:Re: ZERO, Starting Life in Another World y:[5 2]] map[highlight:false x:Hell's Paradise y:[5 2]]] count-by-month:[map[highlight:false x:2025-8 y:57] map[highlight:false x:2025-9 y:40] map[highlight:false x:2025-10 y:118] map[highlight:false x:2025-11 y:43] map[highlight:false x:2025-12 y:112] map[highlight:false x:2026-1 y:246] map[highlight:false x:2026-2 y:77] map[highlight:false x:2026-3 y:35] map[highlight:false x:2026-4 y:66] map[highlight:false x:2026-5 y:46] map[highlight:false x:2026-6 y:272] map[highlight:false x:2026-7 y:12]] count-by-week:[map[highlight:false x:2026-16 y:19] map[highlight:false x:2026-17 y:31] map[highlight:false x:2026-18 y:2] map[highlight:false x:2026-19 y:9] map[highlight:false x:2026-20 y:3] map[highlight:false x:2026-21 y:19] map[highlight:false x:2026-22 y:15] map[highlight:false x:2026-23 y:36] map[highlight:false x:2026-24 y:65] map[highlight:false x:2026-25 y:76] map[highlight:false x:2026-26 y:81] map[highlight:false x:2026-27 y:26]] duration-by-month:[map[highlight:false x:2025-8 y:25] map[highlight:false x:2025-9 y:21] map[highlight:false x:2025-10 y:52] map[highlight:false x:2025-11 y:22] map[highlight:false x:2025-12 y:42] map[highlight:false x:2026-1 y:112] map[highlight:false x:2026-2 y:37] map[highlight:false x:2026-3 y:21] map[highlight:false x:2026-4 y:31] map[highlight:false x:2026-5 y:20] map[highlight:false x:2026-6 y:115] map[highlight:false x:2026-7 y:4]] duration-by-week:[map[highlight:false x:2026-16 y:10] map[highlight:false x:2026-17 y:12] map[highlight:false x:2026-18 y:0] map[highlight:false x:2026-19 y:3] map[highlight:false x:2026-20 y:1] map[highlight:false x:2026-21 y:8] map[highlight:false x:2026-22 y:6] map[highlight:false x:2026-23 y:14] map[highlight:false x:2026-24 y:27] map[highlight:false x:2026-25 y:29] map[highlight:false x:2026-26 y:38] map[highlight:false x:2026-27 y:10]]]",1,75184478,episode
1781887237,commented,movie-commented,,map[count-by-month:[map[highlight:false x:2025-7 y:0] map[highlight:false x:2025-8 y:0] map[highlight:false x:2025-9 y:0] map[highlight:false x:2025-10 y:0] map[highlight:false x:2025-11 y:0] map[highlight:false x:2025-12 y:0] map[highlight:false x:2026-1 y:1] map[highlight:false x:2026-2 y:0] map[highlight:false x:2026-3 y:0] map[highlight:false x:2026-4 y:0] map[highlight:false x:2026-5 y:0] map[highlight:false x:2026-6 y:0]] count-by-week:[map[highlight:false x:2026-14 y:0] map[highlight:false x:2026-15 y:0] map[highlight:false x:2026-16 y:0] map[highlight:false x:2026-17 y:0] map[highlight:false x:2026-18 y:0] map[highlight:false x:2026-19 y:0] map[highlight:false x:2026-20 y:0] map[highlight:false x:2026-21 y:0] map[highlight:false x:2026-22 y:0] map[highlight:false x:2026-23 y:0] map[highlight:false x:2026-24 y:0] map[highlight:false x:2026-25 y:0]]],1,75184478,movie
1783226427,watched,movie-watched,,map[count-by-month:[map[highlight:false x:2025-8 y:4] map[highlight:false x:2025-9 y:7] map[highlight:false x:2025-10 y:6] map[highlight:false x:2025-11 y:6] map[highlight:false x:2025-12 y:18] map[highlight:false x:2026-1 y:7] map[highlight:false x:2026-2 y:3] map[highlight:false x:2026-3 y:2] map[highlight:false x:2026-4 y:3] map[highlight:false x:2026-5 y:1] map[highlight:false x:2026-6 y:10] map[highlight:false x:2026-7 y:0]] count-by-week:[map[highlight:false x:2026-16 y:1] map[highlight:false x:2026-17 y:0] map[highlight:false x:2026-18 y:0] map[highlight:false x:2026-19 y:0] map[highlight:false x:2026-20 y:0] map[highlight:false x:2026-21 y:1] map[highlight:false x:2026-22 y:0] map[highlight:false x:2026-23 y:4] map[highlight:false x:2026-24 y:0] map[highlight:false x:2026-25 y:4] map[highlight:false x:2026-26 y:2] map[highlight:false x:2026-27 y:0]] duration-by-month:[map[highlight:false x:2025-8 y:7] map[highlight:false x:2025-9 y:12] map[highlight:false x:2025-10 y:14] map[highlight:false x:2025-11 y:11] map[highlight:false x:2025-12 y:41] map[highlight:false x:2026-1 y:17] map[highlight:false x:2026-2 y:7] map[highlight:false x:2026-3 y:5] map[highlight:false x:2026-4 y:6] map[highlight:false x:2026-5 y:2] map[highlight:false x:2026-6 y:21] map[highlight:false x:2026-7 y:0]] duration-by-week:[map[highlight:false x:2026-16 y:2] map[highlight:false x:2026-17 y:0] map[highlight:false x:2026-18 y:0] map[highlight:false x:2026-19 y:0] map[highlight:false x:2026-20 y:0] map[highlight:false x:2026-21 y:2] map[highlight:false x:2026-22 y:0] map[highlight:false x:2026-23 y:10] map[highlight:false x:2026-24 y:0] map[highlight:false x:2026-25 y:7] map[highlight:false x:2026-26 y:3] map[highlight:false x:2026-27 y:0]]],1,75184478,movie
1767959943,commented,series-commented,,map[count-by-month:[map[highlight:false x:2025-2 y:0] map[highlight:false x:2025-3 y:0] map[highlight:false x:2025-4 y:0] map[highlight:false x:2025-5 y:0] map[highlight:false x:2025-6 y:0] map[highlight:false x:2025-7 y:0] map[highlight:false x:2025-8 y:0] map[highlight:false x:2025-9 y:0] map[highlight:false x:2025-10 y:0] map[highlight:false x:2025-11 y:0] map[highlight:false x:2025-12 y:0] map[highlight:false x:2026-1 y:0]] count-by-week:[map[highlight:false x:2025-43 y:0] map[highlight:false x:2025-44 y:0] map[highlight:false x:2025-45 y:0] map[highlight:false x:2025-46 y:0] map[highlight:false x:2025-47 y:0] map[highlight:false x:2025-48 y:0] map[highlight:false x:2025-49 y:0] map[highlight:false x:2025-50 y:0] map[highlight:false x:2025-51 y:0] map[highlight:false x:2025-52 y:0] map[highlight:false x:2026-1 y:0] map[highlight:false x:2026-2 y:0]]],1,75184478,series
