uuid,user_id,movie_name,episode_id,vote_key
d356ed86-effc-4d59-a145-727ae1b23546,75184478,Star Wars: The Force Awakens,0,d356ed86-effc-4d59-a145-727ae1b23546-75184478-28
b7fa700c-f101-48fd-b890-9e3ebf0ecf00,75184478,Transformers: Revenge of the Fallen,0,b7fa700c-f101-48fd-b890-9e3ebf0ecf00-75184478-28
cab3f8cf-cbc4-41cb-8ddd-bdcb0e67c53e,75184478,哪吒之魔童降世,0,cab3f8cf-cbc4-41cb-8ddd-bdcb0e67c53e-75184478-28
42814c39-07fe-4c44-a315-0ba14342384f,75184478,F9,0,42814c39-07fe-4c44-a315-0ba14342384f-75184478-37
308c6fc7-4b21-4099-906d-ebfa6feb9192,75184478,Wrong Turn 4: Bloody Beginnings,0,308c6fc7-4b21-4099-906d-ebfa6feb9192-75184478-32
22176d25-7e60-4fe4-9318-84c7d82a117a,75184478,ఫ్యామిలీ స్టార్,0,22176d25-7e60-4fe4-9318-84c7d82a117a-75184478-28
4929b925-6c6d-4bad-979a-b53e4ecfa486,75184478,Mission: Impossible – Rogue Nation,0,4929b925-6c6d-4bad-979a-b53e4ecfa486-75184478-28
cf81c34e-83c9-4405-b449-47ea544a554f,75184478,Red One,0,cf81c34e-83c9-4405-b449-47ea544a554f-75184478-29
bbfa4d7a-b31c-44bc-8ed0-88f28e60ec99,75184478,ये जवानी है दीवानी,0,bbfa4d7a-b31c-44bc-8ed0-88f28e60ec99-75184478-32
ead87c84-1133-496a-89bf-2239b84de23f,75184478,Ready or Not,0,ead87c84-1133-496a-89bf-2239b84de23f-75184478-28
d42d83d6-dfaa-4a2c-8d81-0e2bca155a9d,75184478,धुरंधर: द रिवेंज,0,d42d83d6-dfaa-4a2c-8d81-0e2bca155a9d-75184478-28
f613977b-515b-44af-b9ce-1936d42db749,75184478,அன்னபூரணி,0,f613977b-515b-44af-b9ce-1936d42db749-75184478-32
751425aa-e8e1-4140-8291-97c7049eba23,75184478,टाइगर ३,0,751425aa-e8e1-4140-8291-97c7049eba23-75184478-35
a36d3794-1369-4c3f-b322-2575e8661b8a,75184478,Lee Cronin's The Mummy,0,a36d3794-1369-4c3f-b322-2575e8661b8a-75184478-33
990be31e-07de-49a6-bfa2-8a8042fcc5ff,75184478,ブラッククローバー 魔法帝の剣,0,990be31e-07de-49a6-bfa2-8a8042fcc5ff-75184478-32
8d76d4bd-29da-4f7b-aae7-119644ab75ac,75184478,सायरा,0,8d76d4bd-29da-4f7b-aae7-119644ab75ac-75184478-32
e1b3f62f-9101-47c3-8632-db2f386bba37,75184478,छावा,0,e1b3f62f-9101-47c3-8632-db2f386bba37-75184478-32
3ec752c2-6673-43b0-8c3d-d093895984e2,75184478,Hridayam,0,3ec752c2-6673-43b0-8c3d-d093895984e2-75184478-32
740cd424-dcea-4786-befb-9c6e27caa128,75184478,劇場版ハイキュー!! ゴミ捨て場の決戦,0,740cd424-dcea-4786-befb-9c6e27caa128-75184478-32
86130b93-8d67-420c-bd24-b2fb4c4f4bb2,75184478,Sonic the Hedgehog 3,0,86130b93-8d67-420c-bd24-b2fb4c4f4bb2-75184478-37
d50129a9-d630-4ec3-8162-48b1150689eb,75184478,劇場版「鬼滅の刃」無限城編 第一章 猗窩座再来,0,d50129a9-d630-4ec3-8162-48b1150689eb-75184478-28
b32c8392-93c0-4306-90c1-0c36f554fdc0,75184478,Transformers: Dark of the Moon,0,b32c8392-93c0-4306-90c1-0c36f554fdc0-75184478-33
8b24570f-e6b1-4271-9f74-f6ea0bedb1eb,75184478,Justice League,0,8b24570f-e6b1-4271-9f74-f6ea0bedb1eb-75184478-28
4d91da4a-1e30-41b0-85ac-8f529313c64d,75184478,Final Destination: Bloodlines,0,4d91da4a-1e30-41b0-85ac-8f529313c64d-75184478-28
a3eb5217-89a9-4a5c-b699-7aadbae1865c,75184478,Star Wars: Episode III – Revenge of the Sith,0,a3eb5217-89a9-4a5c-b699-7aadbae1865c-75184478-30
1b797503-88d1-49f0-825a-70915c42cf5e,75184478,Transformers: Age of Extinction,0,1b797503-88d1-49f0-825a-70915c42cf5e-75184478-28
00cdb21e-0bab-4112-9515-b2f4c0e5be6c,75184478,Scooby-Doo! Pirates Ahoy!,0,00cdb21e-0bab-4112-9515-b2f4c0e5be6c-75184478-28
b0346b6a-3141-4ef3-bc9b-7982571207fe,75184478,Ajab Prem Ki Ghazab Kahani,0,b0346b6a-3141-4ef3-bc9b-7982571207fe-75184478-33
90ddccb8-b877-4df3-b655-7bf70f98605e,75184478,ది గర్ల్‌ఫ్రెండ్,0,90ddccb8-b877-4df3-b655-7bf70f98605e-75184478-32
f252f4bc-ea5e-430d-a977-e52a3b9ad2e7,75184478,Sarfira,0,f252f4bc-ea5e-430d-a977-e52a3b9ad2e7-75184478-37
25d72184-f66a-4965-a647-8cbd74c2db59,75184478,劇場版「鬼滅の刃」 無限列車編,0,25d72184-f66a-4965-a647-8cbd74c2db59-75184478-32
fa61246c-784f-41c0-84d1-005d5b7bcf11,75184478,28 Years Later,0,fa61246c-784f-41c0-84d1-005d5b7bcf11-75184478-28
